message_time,message,label,category
2005-07-09 22:16:05,RAS KERNEL INFO generating core.2233,0,-
2005-07-09 22:16:29,RAS KERNEL INFO generating core.3959,0,-
2005-07-09 22:23:41,RAS KERNEL INFO generating core.3792,0,-
2005-07-09 22:40:04,RAS KERNEL INFO generating core.2971,0,-
2005-07-09 23:10:21,RAS KERNEL INFO generating core.3269,0,-
2005-07-10 07:41:53,RAS KERNEL INFO generating core.24376,0,-
2005-07-10 07:42:50,RAS KERNEL INFO generating core.3851,0,-
2005-07-10 07:43:41,RAS KERNEL INFO generating core.20257,0,-
2005-07-10 07:44:36,RAS KERNEL INFO generating core.32257,0,-
2005-07-10 07:44:37,RAS KERNEL INFO generating core.7068,0,-
2005-07-10 07:46:40,RAS KERNEL INFO generating core.16600,0,-
2005-07-10 07:47:05,RAS KERNEL INFO generating core.6519,0,-
2005-07-10 07:48:02,RAS KERNEL INFO generating core.15313,0,-
2005-07-10 07:48:20,RAS KERNEL INFO generating core.16623,0,-
2005-07-10 07:48:46,RAS KERNEL INFO generating core.10429,0,-
2005-07-10 07:50:23,RAS KERNEL INFO generating core.32116,0,-
2005-07-10 07:50:46,RAS KERNEL INFO generating core.15924,0,-
2005-07-11 07:12:53,"RAS KERNEL INFO CE sym 2, at 0x0d09f1c0, mask 0x80",0,-
2005-07-11 12:54:51,"RAS APP FATAL ciod: Error loading /home/greeno/raptor.new.dev.3d.BGL.CXX_XL.MPI.ex: invalid or missing program image, No such file or directory",0,-
2005-07-11 14:03:37,RAS KERNEL FATAL rts panic! - stopping execution,1,KERNRTSP
2005-07-11 14:03:39,RAS KERNEL FATAL rts panic! - stopping execution,1,KERNRTSP
2005-07-12 05:41:28,RAS KERNEL INFO generating core.9079,0,-
2005-07-12 05:43:37,RAS KERNEL INFO generating core.6425,0,-
2005-07-12 05:44:18,RAS KERNEL INFO generating core.6711,0,-
2005-07-12 05:44:26,RAS KERNEL INFO generating core.2263,0,-
2005-07-12 05:45:11,RAS KERNEL INFO generating core.9386,0,-
2005-07-12 05:47:32,RAS KERNEL INFO generating core.4061,0,-
2005-07-12 05:48:32,RAS KERNEL INFO generating core.14021,0,-
2005-07-12 05:48:32,RAS KERNEL INFO generating core.14070,0,-
2005-07-12 05:53:42,RAS KERNEL INFO generating core.1715,0,-
2005-07-12 05:53:53,RAS KERNEL INFO generating core.4489,0,-
2005-07-12 05:55:57,RAS KERNEL INFO generating core.2092,0,-
2005-07-12 05:56:28,RAS KERNEL INFO generating core.5967,0,-
2005-07-13 00:07:43,RAS KERNEL INFO total of 1 ddr error(s) detected and corrected,0,-
2005-07-13 03:58:01,RAS KERNEL INFO 118661512 double-hummer alignment exceptions,0,-
2005-07-13 03:58:30,RAS KERNEL INFO 112099344 double-hummer alignment exceptions,0,-
2005-07-13 03:58:43,RAS KERNEL INFO 113170696 double-hummer alignment exceptions,0,-
2005-07-13 03:59:37,RAS KERNEL INFO 112762744 double-hummer alignment exceptions,0,-
2005-07-13 03:59:57,RAS KERNEL INFO 116130784 double-hummer alignment exceptions,0,-
2005-07-13 04:00:50,RAS KERNEL INFO 114147592 double-hummer alignment exceptions,0,-
2005-07-13 04:00:52,RAS KERNEL INFO 113622512 double-hummer alignment exceptions,0,-
2005-07-13 04:01:05,RAS KERNEL INFO 114059360 double-hummer alignment exceptions,0,-
2005-07-13 04:02:21,RAS KERNEL INFO 114091808 double-hummer alignment exceptions,0,-
2005-07-13 04:02:50,RAS KERNEL INFO 115325776 double-hummer alignment exceptions,0,-
2005-07-13 04:03:14,RAS KERNEL INFO 113355952 double-hummer alignment exceptions,0,-
2005-07-13 04:03:14,RAS KERNEL INFO 113982272 double-hummer alignment exceptions,0,-
2005-07-13 04:03:48,RAS KERNEL INFO 115193048 double-hummer alignment exceptions,0,-
2005-07-13 04:05:29,RAS KERNEL INFO 111990296 double-hummer alignment exceptions,0,-
2005-07-13 04:08:04,RAS KERNEL INFO 116249832 double-hummer alignment exceptions,0,-
2005-07-13 04:08:19,RAS KERNEL INFO 112481672 double-hummer alignment exceptions,0,-
2005-07-13 04:09:15,RAS KERNEL INFO 116332728 double-hummer alignment exceptions,0,-
2005-07-13 05:05:02,RAS KERNEL INFO generating core.52403,0,-
2005-07-13 05:06:07,RAS KERNEL INFO generating core.4159,0,-
2005-07-13 05:06:17,RAS KERNEL INFO generating core.5054,0,-
2005-07-13 05:06:39,RAS KERNEL INFO generating core.17150,0,-
2005-07-13 05:08:58,RAS KERNEL INFO generating core.47314,0,-
2005-07-13 05:09:30,RAS KERNEL INFO generating core.5520,0,-
2005-07-13 05:10:13,RAS KERNEL INFO generating core.17817,0,-
2005-07-13 05:12:48,RAS KERNEL INFO generating core.34898,0,-
2005-07-13 05:13:00,RAS KERNEL INFO generating core.18363,0,-
2005-07-13 05:13:24,RAS KERNEL INFO generating core.22494,0,-
2005-07-13 08:22:49,"RAS KERNEL INFO CE sym 16, at 0x0456cd40, mask 0x04",0,-
2005-07-13 19:27:08,RAS KERNEL INFO generating core.26059,0,-
2005-07-13 19:29:24,RAS KERNEL INFO generating core.17999,0,-
2005-07-13 19:30:07,RAS KERNEL INFO generating core.30671,0,-
2005-07-13 19:30:54,RAS KERNEL INFO generating core.2600,0,-
2005-07-13 19:31:14,RAS KERNEL INFO generating core.15192,0,-
2005-07-13 19:31:35,RAS KERNEL INFO generating core.26224,0,-
2005-07-13 19:31:35,RAS KERNEL INFO generating core.25712,0,-
2005-07-13 19:31:46,RAS KERNEL INFO generating core.22807,0,-
2005-07-13 19:35:31,RAS KERNEL INFO generating core.284,0,-
2005-07-13 19:36:05,RAS KERNEL INFO generating core.5381,0,-
2005-07-13 19:37:35,RAS KERNEL INFO generating core.27051,0,-
2005-07-13 19:37:57,RAS KERNEL INFO generating core.29420,0,-
2005-07-13 19:38:27,RAS KERNEL INFO generating core.8374,0,-
2005-07-13 19:39:17,RAS KERNEL INFO generating core.15966,0,-
2005-07-13 19:45:38,RAS KERNEL INFO generating core.2296,0,-
2005-07-13 19:45:41,RAS KERNEL INFO generating core.1103,0,-
2005-07-13 19:46:09,RAS KERNEL INFO generating core.2010,0,-
2005-07-13 19:46:26,RAS KERNEL INFO generating core.3181,0,-
2005-07-13 20:14:27,RAS KERNEL INFO generating core.32010,0,-
2005-07-13 20:15:09,RAS KERNEL INFO generating core.9651,0,-
2005-07-13 20:15:15,RAS KERNEL INFO generating core.10057,0,-
2005-07-13 20:15:26,RAS KERNEL INFO generating core.5939,0,-
2005-07-13 20:17:02,RAS KERNEL INFO generating core.12984,0,-
2005-07-13 20:18:29,RAS KERNEL INFO generating core.29367,0,-
2005-07-13 20:19:01,RAS KERNEL INFO generating core.4862,0,-
2005-07-13 20:19:17,RAS KERNEL INFO generating core.27323,0,-
2005-07-13 20:23:10,RAS KERNEL INFO generating core.5428,0,-
2005-07-13 20:23:30,RAS KERNEL INFO generating core.12212,0,-
2005-07-13 20:23:45,RAS KERNEL INFO generating core.3343,0,-
2005-07-13 20:24:43,RAS KERNEL INFO generating core.19942,0,-
2005-07-13 20:25:18,RAS KERNEL INFO generating core.18324,0,-
2005-07-13 20:30:49,RAS KERNEL INFO generating core.17851,0,-
2005-07-13 20:31:40,RAS KERNEL INFO generating core.30632,0,-
2005-07-13 20:33:38,RAS KERNEL INFO generating core.18689,0,-
2005-07-13 20:34:14,RAS KERNEL INFO generating core.10645,0,-
2005-07-13 20:35:04,RAS KERNEL INFO generating core.5009,0,-
2005-07-13 20:36:12,RAS KERNEL INFO generating core.5785,0,-
2005-07-13 20:37:00,RAS KERNEL INFO generating core.4505,0,-
2005-07-13 20:37:11,RAS KERNEL INFO generating core.27577,0,-
2005-07-13 20:38:02,RAS KERNEL INFO generating core.30675,0,-
2005-07-13 20:38:26,RAS KERNEL INFO generating core.11493,0,-
2005-07-13 20:38:57,RAS KERNEL INFO generating core.5671,0,-
2005-07-13 20:39:11,RAS KERNEL INFO generating core.27926,0,-
2005-07-13 20:39:40,RAS KERNEL INFO generating core.15967,0,-
2005-07-13 20:40:12,RAS KERNEL INFO generating core.29732,0,-
2005-07-13 20:40:48,RAS KERNEL INFO generating core.17526,0,-
2005-07-13 20:58:54,RAS KERNEL INFO generating core.19481,0,-
2005-07-13 20:59:05,RAS KERNEL INFO generating core.23873,0,-
2005-07-13 20:59:40,RAS KERNEL INFO generating core.14603,0,-
2005-07-13 21:03:44,RAS KERNEL INFO generating core.14824,0,-
2005-07-13 21:04:13,RAS KERNEL INFO generating core.15648,0,-
2005-07-13 21:04:16,RAS KERNEL INFO generating core.7156,0,-
2005-07-13 21:05:15,RAS KERNEL INFO generating core.22967,0,-
2005-07-13 21:05:27,RAS KERNEL INFO generating core.3980,0,-
2005-07-13 21:05:46,RAS KERNEL INFO generating core.11473,0,-
2005-07-13 21:05:53,RAS KERNEL INFO generating core.13043,0,-
2005-07-13 21:06:10,RAS KERNEL INFO generating core.28011,0,-
2005-07-13 21:06:11,RAS KERNEL INFO generating core.27197,0,-
2005-07-13 21:06:14,RAS KERNEL INFO generating core.27704,0,-
2005-07-13 21:07:02,RAS KERNEL INFO generating core.22886,0,-
2005-07-13 21:08:58,RAS KERNEL INFO generating core.22325,0,-
2005-07-13 21:10:48,RAS KERNEL INFO generating core.23998,0,-
2005-07-14 16:20:22,RAS APP FATAL ciod: Error creating node map from file /home/pakin1/sweep3d-2.2b/results/random1-8x32x32x2.map: Permission denied,0,-
2005-07-14 23:18:19,RAS KERNEL INFO ciod: Z coordinate 32 exceeds physical dimension 32 at line 33 of node map file /p/gb2/pakin1/contention-32768cpes-torus/xyzt-1x1x32768x1.map,0,-
2005-07-15 08:41:15,RAS KERNEL INFO generating core.896,0,-
2005-07-15 08:41:55,RAS KERNEL INFO generating core.4675,0,-
2005-07-15 08:42:04,RAS KERNEL INFO generating core.84,0,-
2005-07-15 11:14:31,RAS KERNEL INFO generating core.1227,0,-
2005-07-15 20:30:59,"RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 33, bit 7",0,-
2005-07-15 23:03:26,RAS KERNEL INFO generating core.59955,0,-
2005-07-15 23:04:46,RAS KERNEL INFO generating core.38143,0,-
2005-07-15 23:05:13,RAS KERNEL INFO generating core.41718,0,-
2005-07-15 23:08:45,RAS KERNEL INFO generating core.29431,0,-
2005-07-15 23:08:49,RAS KERNEL INFO generating core.33399,0,-
2005-07-15 23:09:04,RAS KERNEL INFO generating core.11379,0,-
2005-07-15 23:09:24,RAS KERNEL INFO generating core.36339,0,-
2005-07-15 23:10:52,RAS KERNEL INFO generating core.42833,0,-
2005-07-15 23:11:03,RAS KERNEL INFO generating core.20595,0,-
2005-07-15 23:11:48,RAS KERNEL INFO generating core.17560,0,-
2005-07-15 23:27:26,RAS KERNEL INFO generating core.26131,0,-
2005-07-15 23:29:02,RAS KERNEL INFO generating core.45777,0,-
2005-07-15 23:31:19,RAS KERNEL INFO generating core.62940,0,-
2005-07-15 23:31:36,RAS KERNEL INFO generating core.27867,0,-
2005-07-15 23:32:12,RAS KERNEL INFO generating core.21016,0,-
2005-07-15 23:35:54,RAS KERNEL INFO generating core.55352,0,-
2005-07-15 23:36:38,RAS KERNEL INFO generating core.44723,0,-
2005-07-15 23:39:28,RAS KERNEL INFO generating core.29903,0,-
2005-07-15 23:39:36,RAS KERNEL INFO generating core.33706,0,-
2005-07-15 23:40:41,RAS KERNEL INFO generating core.8879,0,-
2005-07-15 23:40:47,RAS KERNEL INFO generating core.50505,0,-
2005-07-15 23:41:02,RAS KERNEL INFO generating core.29899,0,-
2005-07-15 23:41:20,RAS KERNEL INFO generating core.46536,0,-
2005-07-15 23:45:35,RAS KERNEL INFO generating core.50988,0,-
2005-07-15 23:46:22,RAS KERNEL INFO generating core.46157,0,-
2005-07-15 23:49:02,RAS KERNEL INFO generating core.29543,0,-
2005-07-15 23:49:30,RAS KERNEL INFO generating core.22119,0,-
2005-07-15 23:49:42,RAS KERNEL INFO generating core.4900,0,-
2005-07-17 03:57:12,RAS KERNEL INFO generating core.30256,0,-
2005-07-17 03:57:31,RAS KERNEL INFO generating core.64146,0,-
2005-07-17 03:58:02,RAS KERNEL INFO generating core.58328,0,-
2005-07-17 03:59:57,RAS KERNEL INFO generating core.21045,0,-
2005-07-17 04:00:24,RAS KERNEL INFO generating core.47256,0,-
2005-07-17 04:00:39,RAS KERNEL INFO generating core.45183,0,-
2005-07-17 04:00:51,RAS KERNEL INFO generating core.46654,0,-
2005-07-17 04:02:30,RAS KERNEL INFO generating core.21374,0,-
2005-07-17 04:03:57,RAS KERNEL INFO generating core.45880,0,-
2005-07-17 04:04:17,RAS KERNEL INFO generating core.20691,0,-
2005-07-17 04:04:38,RAS KERNEL INFO generating core.45943,0,-
2005-07-17 04:10:03,RAS KERNEL INFO generating core.11113,0,-
2005-07-17 04:11:18,RAS KERNEL INFO generating core.237,0,-
2005-07-17 04:12:11,RAS KERNEL INFO generating core.47690,0,-
2005-07-17 04:13:08,RAS KERNEL INFO generating core.58120,0,-
2005-07-17 04:16:31,RAS KERNEL INFO generating core.45167,0,-
2005-07-17 04:17:18,RAS KERNEL INFO generating core.17638,0,-
2005-07-17 04:18:56,RAS KERNEL INFO generating core.52833,0,-
2005-07-17 04:20:19,RAS KERNEL INFO generating core.43008,0,-
2005-07-17 04:21:22,RAS KERNEL INFO generating core.29025,0,-
2005-07-17 04:21:43,RAS KERNEL INFO generating core.7682,0,-
2005-07-17 04:22:13,RAS KERNEL INFO generating core.14519,0,-
2005-07-17 04:24:51,RAS KERNEL INFO generating core.51421,0,-
2005-07-17 04:26:00,RAS KERNEL INFO generating core.26734,0,-
2005-07-17 04:26:48,RAS KERNEL INFO generating core.39406,0,-
2005-07-17 04:28:40,RAS KERNEL INFO generating core.11916,0,-
2005-07-18 10:16:33,RAS KERNEL INFO generating core.25367,0,-
2005-07-18 10:18:16,RAS KERNEL INFO generating core.23150,0,-
2005-07-18 10:21:20,RAS KERNEL INFO generating core.11244,0,-
2005-07-18 10:22:42,RAS KERNEL INFO generating core.16134,0,-
2005-07-18 10:22:43,RAS KERNEL INFO generating core.14142,0,-
2005-07-18 10:23:10,RAS KERNEL INFO generating core.27997,0,-
2005-07-18 10:23:47,RAS KERNEL INFO generating core.16038,0,-
2005-07-18 10:24:20,RAS KERNEL INFO generating core.7663,0,-
2005-07-18 15:53:26,"RAS KERNEL FATAL rts: kernel terminated for reason 1001rts: bad message header: invalid cpu, type=42315, cpu=105, index=1207960804, total=2691015",1,KERNTERM
2005-07-18 16:02:26,RAS KERNEL FATAL debug wait enable.................0,0,-
2005-07-18 18:20:53,RAS KERNEL INFO generating core.176,0,-
2005-07-20 16:04:42,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:05:08,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:07:31,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:07:55,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:10:38,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:10:46,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:11:50,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:11:55,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:12:16,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:13:13,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:14:46,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:16:12,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:18:13,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:18:35,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:19:01,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:36:37,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:39:48,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:40:27,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:40:59,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:41:00,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:41:08,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:54:09,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:54:38,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:54:39,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:55:35,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:56:35,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 16:57:36,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 17:09:01,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 17:09:32,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 17:22:48,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-20 17:33:48,RAS KERNEL INFO 8 floating point alignment exceptions,0,-
2005-07-23 06:54:14,RAS KERNEL INFO total of 1 ddr error(s) detected and corrected,0,-
2005-07-23 08:31:28,RAS KERNEL INFO generating core.7830,0,-
2005-07-23 08:31:45,RAS KERNEL INFO generating core.1781,0,-
2005-07-23 08:31:58,RAS KERNEL INFO generating core.8977,0,-
2005-07-23 08:32:38,RAS KERNEL INFO generating core.12721,0,-
2005-07-23 08:33:39,RAS KERNEL INFO generating core.15193,0,-
2005-07-23 08:34:30,RAS KERNEL INFO generating core.9136,0,-
2005-07-23 08:40:51,RAS KERNEL INFO generating core.9021,0,-
2005-07-23 08:44:19,RAS KERNEL INFO generating core.5927,0,-
2005-07-23 08:44:43,RAS KERNEL INFO generating core.3455,0,-
2005-07-23 08:45:20,RAS KERNEL INFO generating core.3093,0,-
2005-07-23 10:28:51,RAS KERNEL INFO 15 floating point alignment exceptions,0,-
2005-07-23 11:23:57,RAS KERNEL INFO generating core.7205,0,-
2005-07-23 11:24:44,RAS KERNEL INFO generating core.2241,0,-
2005-07-23 11:25:19,RAS KERNEL INFO generating core.10607,0,-
2005-07-23 11:27:21,RAS KERNEL INFO generating core.6940,0,-
2005-07-23 11:27:31,RAS KERNEL INFO generating core.14911,0,-
2005-07-23 11:37:07,RAS KERNEL INFO generating core.9713,0,-
2005-07-23 11:39:31,RAS KERNEL INFO generating core.18632,0,-
2005-07-23 11:40:01,RAS KERNEL INFO generating core.2505,0,-
2005-07-23 11:40:04,RAS KERNEL INFO generating core.24634,0,-
2005-07-23 11:40:22,RAS KERNEL INFO generating core.31691,0,-
2005-07-23 11:40:24,RAS KERNEL INFO generating core.2767,0,-
2005-07-23 11:40:42,RAS KERNEL INFO generating core.29493,0,-
2005-07-23 11:41:12,RAS KERNEL INFO generating core.23425,0,-
2005-07-23 12:33:35,RAS KERNEL INFO 15 floating point alignment exceptions,0,-
2005-07-23 16:21:32,"RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 20, bit 3",0,-
2005-07-23 16:21:38,RAS KERNEL INFO total of 23 ddr error(s) detected and corrected,0,-
2005-07-23 16:42:10,RAS KERNEL INFO 5 floating point alignment exceptions,0,-
2005-07-23 16:43:20,RAS KERNEL INFO 5 floating point alignment exceptions,0,-
2005-07-23 16:46:04,RAS KERNEL INFO 5 floating point alignment exceptions,0,-
2005-07-23 17:29:10,RAS KERNEL INFO 15 floating point alignment exceptions,0,-
2005-07-23 17:29:32,RAS KERNEL INFO 15 floating point alignment exceptions,0,-
2005-07-23 17:30:31,RAS KERNEL INFO 15 floating point alignment exceptions,0,-
2005-07-23 17:30:37,RAS KERNEL INFO 15 floating point alignment exceptions,0,-
2005-07-23 17:31:13,RAS KERNEL INFO 15 floating point alignment exceptions,0,-
2005-07-23 17:31:16,RAS KERNEL INFO 15 floating point alignment exceptions,0,-
2005-07-23 17:34:53,RAS KERNEL INFO generating core.15063,0,-
2005-07-23 17:35:04,RAS KERNEL INFO 5 floating point alignment exceptions,0,-
2005-07-23 17:37:05,RAS KERNEL INFO 5 floating point alignment exceptions,0,-
2005-07-23 17:37:09,RAS KERNEL INFO 5 floating point alignment exceptions,0,-
2005-07-23 17:37:17,RAS KERNEL INFO 5 floating point alignment exceptions,0,-
2005-07-23 17:37:33,RAS KERNEL INFO 5 floating point alignment exceptions,0,-
2005-07-23 17:38:23,RAS KERNEL INFO 5 floating point alignment exceptions,0,-
2005-07-23 17:39:48,RAS KERNEL INFO 5 floating point alignment exceptions,0,-
2005-07-23 17:40:29,RAS KERNEL INFO 5 floating point alignment exceptions,0,-
2005-07-23 17:41:22,RAS KERNEL INFO 5 floating point alignment exceptions,0,-
2005-07-23 17:44:10,RAS KERNEL INFO 5 floating point alignment exceptions,0,-
2005-07-23 17:44:42,RAS KERNEL INFO generating core.2317,0,-
2005-07-23 17:44:50,RAS KERNEL INFO generating core.11357,0,-
2005-07-23 17:45:15,RAS KERNEL INFO generating core.14250,0,-
2005-07-23 17:47:06,RAS KERNEL INFO generating core.10514,0,-
2005-07-23 17:48:16,RAS KERNEL INFO generating core.4781,0,-
2005-07-23 17:55:38,RAS KERNEL INFO 5 floating point alignment exceptions,0,-
2005-07-23 17:56:14,RAS KERNEL INFO 5 floating point alignment exceptions,0,-
2005-07-23 17:56:19,RAS KERNEL INFO 5 floating point alignment exceptions,0,-
2005-07-23 17:56:42,RAS KERNEL INFO 5 floating point alignment exceptions,0,-
2005-07-23 17:57:35,RAS KERNEL INFO 5 floating point alignment exceptions,0,-
2005-07-23 17:59:09,RAS KERNEL INFO 5 floating point alignment exceptions,0,-
2005-07-23 18:07:35,RAS KERNEL INFO 685 floating point alignment exceptions,0,-
2005-07-23 18:10:32,RAS KERNEL INFO 685 floating point alignment exceptions,0,-
2005-07-23 18:29:19,RAS KERNEL INFO 1005 floating point alignment exceptions,0,-
2005-07-23 18:30:06,RAS KERNEL INFO 1005 floating point alignment exceptions,0,-
2005-07-23 18:31:08,RAS KERNEL INFO 1005 floating point alignment exceptions,0,-
2005-07-23 18:32:36,RAS KERNEL INFO 1005 floating point alignment exceptions,0,-
2005-07-23 18:32:46,RAS KERNEL INFO 1005 floating point alignment exceptions,0,-
2005-07-24 15:38:34,"RAS KERNEL INFO CE sym 25, at 0x155e28e0, mask 0x08",0,-
2005-07-24 18:45:10,RAS KERNEL INFO generating core.16019,0,-
2005-07-24 18:46:34,RAS KERNEL INFO generating core.45168,0,-
2005-07-24 18:47:23,RAS KERNEL INFO generating core.33115,0,-
2005-07-24 18:50:52,RAS KERNEL INFO generating core.4535,0,-
2005-07-24 18:52:59,RAS KERNEL INFO generating core.31056,0,-
2005-07-24 18:57:10,RAS KERNEL INFO generating core.62637,0,-
2005-07-24 18:59:44,RAS KERNEL INFO generating core.15977,0,-
2005-07-24 19:01:00,RAS KERNEL INFO generating core.37807,0,-
2005-07-24 19:01:42,RAS KERNEL INFO generating core.38022,0,-
2005-07-25 16:30:40,RAS KERNEL INFO generating core.2704,0,-
2005-07-25 16:31:12,RAS KERNEL INFO generating core.4012,0,-
2005-07-25 16:31:23,RAS KERNEL INFO generating core.2917,0,-
2005-07-26 11:42:32,RAS KERNEL INFO generating core.248,0,-
2005-07-26 12:16:05,RAS KERNEL INFO generating core.118,0,-
2005-07-26 12:23:58,RAS KERNEL INFO generating core.469,0,-
2005-07-26 19:14:21,RAS KERNEL INFO generating core.64538,0,-
2005-07-26 19:14:42,RAS KERNEL INFO generating core.37690,0,-
2005-07-26 19:15:12,RAS KERNEL INFO generating core.42905,0,-
2005-07-26 19:16:26,RAS KERNEL INFO generating core.55515,0,-
2005-07-26 19:16:29,RAS KERNEL INFO generating core.46655,0,-
2005-07-26 19:17:39,RAS KERNEL INFO generating core.38843,0,-
2005-07-26 19:17:40,RAS KERNEL INFO generating core.3098,0,-
2005-07-26 19:17:55,RAS KERNEL INFO generating core.45245,0,-
2005-07-26 19:18:59,RAS KERNEL INFO generating core.34256,0,-
2005-07-26 19:19:43,RAS KERNEL INFO generating core.29755,0,-
2005-07-26 19:25:33,RAS KERNEL INFO generating core.64072,0,-
2005-07-26 19:26:11,RAS KERNEL INFO generating core.25229,0,-
2005-07-26 19:26:18,RAS KERNEL INFO generating core.45674,0,-
2005-07-26 19:26:44,RAS KERNEL INFO generating core.36904,0,-
2005-07-26 19:28:39,RAS KERNEL INFO generating core.59976,0,-
2005-07-26 19:28:39,RAS KERNEL INFO generating core.59977,0,-
2005-07-26 19:29:56,RAS KERNEL INFO generating core.9958,0,-
2005-07-26 19:30:08,RAS KERNEL INFO generating core.19592,0,-
2005-07-26 19:31:25,RAS KERNEL INFO generating core.50086,0,-
2005-07-26 19:31:54,RAS KERNEL INFO generating core.22469,0,-
2005-07-26 19:34:29,RAS KERNEL INFO generating core.18084,0,-
2005-07-26 19:35:32,RAS KERNEL INFO generating core.23873,0,-
2005-07-27 12:25:00,RAS KERNEL INFO generating core.2105,0,-
2005-07-27 12:25:07,RAS KERNEL INFO generating core.306,0,-
2005-07-28 11:08:33,RAS KERNEL INFO generating core.11346,0,-
2005-07-28 11:08:35,RAS KERNEL INFO generating core.6161,0,-
2005-07-29 01:50:16,"RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 11, bit 6",0,-
2005-08-02 15:27:18,NULL DISCOVERY INFO New ido chip inserted into the database: FF:F2:9F:15:1F:72:00:0D:60:EA:E0:8D ip=10.7.0.13 v=9 t=2,0,-
2005-08-02 16:32:20,NULL DISCOVERY INFO New ido chip inserted into the database: FF:F2:9F:16:BF:6C:00:0D:60:E9:40:93 ip=10.5.0.46 v=13 t=4,0,-
2005-08-02 16:39:14,NULL HARDWARE SEVERE NodeCard is not fully functional,0,-
2005-08-02 17:58:07,"NULL DISCOVERY ERROR Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",0,-
2005-08-02 17:58:13,"NULL DISCOVERY INFO Node card VPD check: U11 node in processor card slot J16 do not match. VPD ecid 04DF80A7942FFFFF0C081AE08CD2, found 0000000000000000000000000000",0,-
2005-08-02 21:15:36,NULL DISCOVERY SEVERE Can not get assembly information for node card,0,-
2005-08-02 21:28:33,NULL DISCOVERY INFO New ido chip inserted into the database: FF:F2:9F:16:C4:C2:00:0D:60:E9:3B:3D ip=10.2.1.37 v=13 t=4,0,-
2005-08-03 02:10:15,NULL DISCOVERY SEVERE Can not get assembly information for node card,0,-
2005-08-03 16:11:02,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",0,-
2005-08-03 16:11:08,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",0,-
2005-08-03 16:12:34,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",0,-
